measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,East Asia,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,4.298752941021598,5.837135005963815,2.9924614788771127
Deaths,East Asia,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,36939.91662948311,81494.96358887042,9620.510427605477
Deaths,East Asia,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.1405062457827434,0.2992153966823019,0.03507310777436526
Deaths,East Asia,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,2.50915827751096,5.535577259567029,0.6534769316192846
Deaths,East Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,19947.945525955733,52997.38764447366,3344.5616396218225
Deaths,East Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.07594589353753081,0.20274510328110532,0.01331679991282091
Deaths,East Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,1.3549719978480042,3.599868273347778,0.22718065681839517
Deaths,East Asia,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,1786.5327958270323,2889.3793049779238,925.3720307222663
Deaths,East Asia,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.006772155400691817,0.010620866373085814,0.0037041450201829172
Deaths,East Asia,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.1213509385431692,0.19626221879904862,0.06285625693076699
Deaths,Caribbean,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,9.072075692220356,13.39251290484278,5.438531524524441
Deaths,Caribbean,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.004717079974681738,0.006754359511580446,0.0029136794955855676
Deaths,Caribbean,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.01923396305010839,0.028393843603040047,0.011530383777469486
Deaths,Southeast Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,1663.541796878045,3564.827823372722,425.4604441283648
Deaths,Southeast Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.10861216903444249,0.2345986529320584,0.02854009129883797
Deaths,Southeast Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.246896145231196,0.5290773274560316,0.06314511832572059
Deaths,Southeast Asia,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,924.735805221112,1255.0614657059682,621.8734928085437
Deaths,Southeast Asia,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.060345695864123604,0.08014405169794915,0.041229287031861406
Deaths,Southeast Asia,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.13724554807990588,0.18627114659370078,0.09229594861038856
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,Smoking,Number,2019,3131.966984143236,3696.135121804844,2393.463507714636
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.3143991558616079,0.3514448270885283,0.2807836459868567
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,0.5145222243883656,0.6072042502808246,0.39320023940756593
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,295.78521667101603,421.44341097229227,182.3717946912183
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.029689406667534054,0.04033482247628875,0.01947498910033304
Deaths,North Africa and Middle East,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,0.04859184927340393,0.06923508528829586,0.02996019496543086
Deaths,Global,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,113600.31986493616,144685.6304029457,84062.53940256203
Deaths,Global,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.22796923572530697,0.2818791448974163,0.17412806815402054
Deaths,Global,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,1.4681853217146945,1.8699359215995455,1.086435201975162
Deaths,Global,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,89903.85712739758,171254.5810003007,27878.91126965123
Deaths,Global,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.18074889858484974,0.3516051140636784,0.0578054625635615
Deaths,Global,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,1.1619291526372026,2.21331649769984,0.3603106783515514
Deaths,Global,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,51210.43558866797,108733.87377193551,15226.592234414351
Deaths,Global,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.10305332657386347,0.22165470172641294,0.031277784236559455
Deaths,Global,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.6618503358026673,1.4052907389251923,0.19679046014026552
Deaths,Global,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,18276.993905299627,24651.57469151163,12696.391470054208
Deaths,Global,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.036767383075817846,0.05031114249978429,0.02553281767756754
Deaths,Global,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.23621424841702793,0.3186001603011526,0.16408981609593942
Deaths,High SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,1286.728581592434,1946.3689478042572,725.4214142192722
Deaths,High SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.01626881240904328,0.024461525727430693,0.009191631724908274
Deaths,High SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.12697334728245513,0.19206613102779171,0.07158400494982453
Deaths,Central Europe,Both,All Ages,Esophageal cancer,Smoking,Number,2019,2666.759022622687,3148.796514293576,2221.848357887438
Deaths,Central Europe,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.45520833939030686,0.49922916810362344,0.4092238087041611
Deaths,Central Europe,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,2.3346825988887128,2.7566946870710076,1.9451741437918417
Deaths,Central Europe,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,2076.2404411752927,2578.084532291906,1580.0106985084326
Deaths,Central Europe,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.35444795035201493,0.421254690169023,0.27775119659901637
Deaths,Central Europe,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,1.8176979577081265,2.2570502414899543,1.383260899306069
Deaths,Central Europe,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,2022.236353437408,3456.4229627706773,689.5039382015085
Deaths,Central Europe,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.3454821306546173,0.5721920393083431,0.11654320168496177
Deaths,Central Europe,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,1.7704186936872957,3.026014153181253,0.6036439111026721
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,694.8230584211691,1396.9727440942338,195.90736342400194
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.1546073260749537,0.28592212955996565,0.04796698573165932
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.5282036004864875,1.0619768936407288,0.14892852715266203
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,83.35042817096773,144.5196331228688,40.489079016952424
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.01841125832995234,0.027064330082035633,0.01140894229612869
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.06336288890877463,0.10986364029130198,0.03077974609209459
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,6843.877598723801,8446.719830362326,5115.627991390564
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.28343073384360085,0.3514803042946382,0.20972923357723877
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,1.8772951701379743,2.316959371687882,1.4032313672954857
Deaths,High-income North America,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,8198.84292865048,13507.366414066924,2775.4840101692616
Deaths,High-income North America,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.33950106995503376,0.5578557401177315,0.11437227872188768
Deaths,High-income North America,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,2.2489660296592078,3.705109181838703,0.7613231902419673
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,1823.284320549713,4987.231734826382,278.0350807316027
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.07550672893341816,0.20906083917990329,0.011503147605262542
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.5001320960787698,1.368011907444731,0.07626581665979686
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,975.2984375512098,1495.0551203656894,533.6843439426372
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.04036748327147649,0.06171033629537103,0.02204082858696125
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.2675271466864662,0.4100978891083509,0.1463911396440801
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,Smoking,Number,2019,62575.82843484456,75744.85450417861,47383.33734117881
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.46051674835891515,0.5070088610331227,0.417855475570306
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,4.374696630207497,5.295347549413712,3.312584609411488
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,35373.01588792955,46457.06073368896,25281.340749166015
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.260356365291838,0.32088620712271276,0.1992235948699746
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,2.4729391088497823,3.2478283088593485,1.767426799593415
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,25375.883939232706,49885.991140994745,7579.716636673205
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.18749596667204008,0.3596632934226407,0.05625932273711294
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,1.774036344929669,3.4875459550056647,0.52990046888325
Deaths,High SDI,Both,All Ages,Esophageal cancer,Smoking,Number,1990,24695.942586386227,26690.671458798028,22585.826937027927
Deaths,High SDI,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.5206017169712371,0.561379403591882,0.4779415363091841
Deaths,High SDI,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,3.004326879340118,3.2469909342722096,2.7476257171266125
Deaths,High SDI,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,15255.240071192542,18406.959172007802,11953.873957220889
Deaths,High SDI,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.3216244596897943,0.38964097976874845,0.2503982360859465
Deaths,High SDI,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,1.8558403930666403,2.239255376219732,1.454220454080582
Deaths,High SDI,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,9579.672296643572,17918.4627901496,2916.3807623284624
Deaths,High SDI,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.20192435584040772,0.3816451125341528,0.061979259580155883
Deaths,High SDI,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,1.1653925285662754,2.1798284964663743,0.3547854504441469
Deaths,High SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,5081.364183564757,11701.212848388128,1156.3072428707017
Deaths,High SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.10717037019108627,0.2492018053961519,0.02433009198021072
Deaths,High SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,0.6181614225494404,1.423483560440062,0.1406678412204899
Deaths,Central Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,553.6684589844481,1351.8982864972427,106.19903968447692
Deaths,Central Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.0944203077450277,0.23069646243027725,0.018533160048360926
Deaths,Central Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.48472325612429745,1.1835540362580206,0.09297467370193663
Deaths,Central Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,27.8402530947406,41.5962745253702,16.74299235094616
Deaths,Central Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.004753777240459835,0.006952403835009155,0.0028206014147563363
Deaths,Central Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.02437346378039979,0.036416525636227284,0.014658082175208016
Deaths,Southern Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,184.78186218517385,593.8644703912313,21.05866851402304
Deaths,Southern Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.04542914997959468,0.14674753219190032,0.00521447847398562
Deaths,Southern Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.27681375997220586,0.889642820019644,0.03154708553339137
Deaths,Southern Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,10.085497896669853,15.085057304657214,6.317656460543895
Deaths,Southern Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.0024787212090611687,0.0035642271397802977,0.0015514757453608942
Deaths,Southern Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.015108650605389098,0.022598275515341104,0.009464209410896223
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Number,1990,1529.4864302909532,1973.8344806183393,1116.229815203719
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.4059157577281717,0.4524526731784262,0.3575540317353583
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,2.91370057873757,3.7601920191052596,2.1264389105724315
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,935.4164815462199,1263.5918115405368,627.0050972996906
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.24819379170792777,0.3095412153233014,0.18706885268706544
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,1.7819860900128486,2.407166300830371,1.1944565696643592
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,833.4491447817285,1565.2496289784492,267.40507161446044
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.2216145478253579,0.39541974868300317,0.07382987699234658
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,1.587736384844489,2.9818301486700407,0.5094117191822364
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,843.550156371098,1354.1276922411641,357.9789482255589
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.22442510805836263,0.3414813617625379,0.09389479449664326
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,1.6069790029749307,2.5796388659800673,0.6819566672600434
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,62.89084193250479,97.90151605708061,37.37079827793716
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.016728499192302307,0.02549378253397034,0.010330568038270533
Deaths,Southern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,0.11980824341225066,0.1865042398189422,0.07119207755873788
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,2086.847289011849,5109.571978816179,507.9454622651508
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.06773024831065556,0.163267641298312,0.015839419636740078
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,0.18473429736997657,0.452315411069146,0.044964932780612185
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,6888.155542840077,10731.395850716888,3103.082838210177
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.22331136908513982,0.33472785766570395,0.1027766422820712
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,0.6097612322098583,0.9499769737439612,0.27469467019267585
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,4366.838105732748,5945.0320033162525,3110.374207919516
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.14160196697666796,0.17970931398758136,0.10409620418780435
Deaths,Low-middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,0.3865662683794002,0.5262729648486588,0.2753401252133723
Deaths,Eastern Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,37.58730719248347,54.67766899694206,23.311409657885793
Deaths,Eastern Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.003094655946557079,0.004529412924662886,0.0019203141320282468
Deaths,Eastern Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,0.016594501419474106,0.024139762157921695,0.010291804589158939
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Smoking,Number,1990,56189.49138315393,67497.3412344341,33024.63089022099
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.4065582378024124,0.4522037213013527,0.357620393636292
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,3.2730040251924106,3.931679467316228,1.923664855713449
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,24246.94468411647,33460.934468841726,13498.614561123246
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.17532935143686648,0.22462733982889807,0.12795610269060564
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,1.4123699217808485,1.9490792763440592,0.7862861667817674
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,11081.769250048827,27788.835937522785,2424.173839541903
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.08070684351620244,0.19401494470801686,0.018713902998453914
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,0.6455063832903377,1.618682953698919,0.1412066658600431
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,24517.64255557322,43209.60285649191,8095.438111982785
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.17737823489732155,0.2994886198083346,0.06296673640948389
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,1.4281379097280513,2.516933337443661,0.47155439342808386
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,2064.7721731580223,2850.6516655634705,1399.7639381581214
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.015141387898462646,0.022257208292119034,0.010134395803922404
Deaths,Middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,0.12027173529243916,0.16604874232066738,0.0815354061966872
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,997.1922190382109,1893.9972006011574,315.63521452842366
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.1947406959002135,0.3645100145197801,0.06392598929039219
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,0.21853265421339976,0.41506564874656393,0.06917081769915946
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,772.5527234761133,1390.742669597945,293.6196765564954
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.15055780677087793,0.2642022744924216,0.05638899933751615
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.16930336394307233,0.30477843801087956,0.06434615716221538
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,138.4220935092255,205.86252344285055,82.2448125573504
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.0268966083857522,0.037620329164194055,0.017536570375665944
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.030334921310880635,0.04511435487776362,0.018023784021075143
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,2672.582754588316,5483.840905816133,802.6552240355825
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.15802967469071874,0.3057911390320375,0.049246856462881614
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,0.6490360344520731,1.3317493533049567,0.1949246146806565
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,2266.206418896493,4128.954301660335,802.4576551837172
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.13423832872185454,0.24214685609766678,0.04882079663255876
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.5503476458662494,1.002715490019038,0.19487663513580394
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,528.9068109095905,769.9821768604861,333.9235730502436
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.031226658099783124,0.04192861811343822,0.021042620053372308
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.12844488297251289,0.18698997357905414,0.08109325381618807
Deaths,Australasia,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,15.641145859959034,24.711134172580376,9.020239101657765
Deaths,Australasia,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.007687311202661819,0.011970191857036664,0.004498727588182612
Deaths,Australasia,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.0538166251715892,0.08502381201718988,0.031036014307285482
Deaths,High-income Asia Pacific,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,4460.408694398746,5686.258543368205,3223.054093069079
Deaths,High-income Asia Pacific,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.27320132737273284,0.3454737175765591,0.1989167507503311
Deaths,High-income Asia Pacific,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,2.381536294910632,3.036051633627816,1.7208782488347645
Deaths,High-income Asia Pacific,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,1873.5556119296364,4221.815205371299,376.8399369685124
Deaths,High-income Asia Pacific,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.1147484370214021,0.26158878118302836,0.0237289208922963
Deaths,High-income Asia Pacific,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,1.0003434653750665,2.254144593212581,0.20120532640637803
Deaths,High-income Asia Pacific,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,1793.7251253976563,4018.7464193799137,437.38857297185825
Deaths,High-income Asia Pacific,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.1099618824195925,0.24484324762426352,0.026911667576071073
Deaths,High-income Asia Pacific,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.9577197476527358,2.145720518797778,0.23353392769136364
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Number,2019,854.9465473594603,1123.4332123797083,559.4116826761133
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.16615653528595026,0.20119613058718225,0.13204064080160996
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,0.18735980349430104,0.2461981121048205,0.12259393673479013
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Number,2019,933.018230562674,1270.2886243350586,632.4495706702495
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Percent,2019,0.18142614879370705,0.2316310135995352,0.13358792235760292
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Rate,2019,0.2044690546733375,0.27838117806492024,0.13860004189362715
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,10205.312778493586,25841.612029580192,2268.5615558884033
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.0753381266568994,0.18936420168320717,0.016855190903256167
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.7134567538130941,1.8065955480340692,0.1585958802654391
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,1887.7790680337848,2669.2085733959507,1174.8193830885373
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.013914504429656947,0.019399366918620948,0.008951321629894681
Deaths,High-middle SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.13197525201128632,0.18660524428397401,0.08213200727580006
Deaths,Eastern Europe,Both,All Ages,Esophageal cancer,High body-mass index,Number,2019,3381.476354270977,5942.149591080496,1141.3845076990774
Deaths,Eastern Europe,Both,All Ages,Esophageal cancer,High body-mass index,Percent,2019,0.3170781228228431,0.5303671957061176,0.1057805665382413
Deaths,Eastern Europe,Both,All Ages,Esophageal cancer,High body-mass index,Rate,2019,1.6104514522676052,2.829989754759073,0.5435922494912768
Deaths,Eastern Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,2019,1316.29843863037,2855.0582768839954,327.784754942187
Deaths,Eastern Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,2019,0.12351597452235367,0.26387469263997954,0.030955273046885428
Deaths,Eastern Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,2019,0.6268962163323716,1.359741209637337,0.15610975187245774
Deaths,Eastern Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,2019,32.715162062080545,49.39680945552407,18.600687266519383
Deaths,Eastern Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,2019,0.003070368571038541,0.0045644298011437235,0.0017955978624961666
Deaths,Eastern Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,2019,0.015580821728208247,0.023525571434074233,0.008858705690402454
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,Smoking,Number,2019,924.0017519803517,1161.8741478815605,714.4582225951021
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.22978161274172101,0.27035125430989376,0.1913708073914136
Deaths,Central Latin America,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,0.3695704945031368,0.4647116766420701,0.285759932879347
